date,open,high,low,close,volume
2024-06-03,0.446244,0.46354,0.4431,0.4574,15589116.132722544
2024-06-04,0.456924,0.4661,0.4525,0.461418,20066541.80027259
2024-06-05,0.461434,0.469,0.45689,0.4614,15946300.176432036
2024-06-06,0.4612,0.4622,0.446,0.4581,20370953.57625095
2024-06-07,0.457865,0.490002,0.42478,0.4492,55811365.8344361
2024-06-08,0.449173,0.44954,0.4321,0.4368,18430908.724479537
2024-06-09,0.436643,0.4462,0.4317,0.444052,10157272.455703404
2024-06-10,0.444052,0.4517,0.435,0.4403,21482808.15978131
2024-06-11,0.440319,0.4416,0.412499,0.422,31027153.394092318
2024-06-12,0.421802,0.4442,0.41435,0.4377,23517592.613232538
2024-06-13,0.437574,0.4389,0.4187,0.4208,16643433.402899405
2024-06-14,0.42088,0.42454,0.39912,0.4119,25741410.08161504
2024-06-15,0.411895,0.41565,0.4079,0.413691,10204945.842480449
2024-06-16,0.413645,0.41929,0.4089,0.4165,8213084.24426909
2024-06-17,0.416294,0.42101,0.39,0.401,27055859.171012446
2024-06-18,0.401095,0.40296,0.35894,0.3833,62517159.23136848
2024-06-19,0.383513,0.3983,0.3801,0.3843,33165672.360137828
2024-06-20,0.384257,0.39758,0.377,0.384,33317575.894517194
2024-06-21,0.384069,0.39123,0.3734,0.3759,26747709.189213093
2024-06-22,0.375788,0.39175,0.3711,0.38502,22335734.652601298
2024-06-23,0.384374,0.39377,0.378128,0.379779,12352274.717902616
2024-06-24,0.379783,0.38203,0.362002,0.3776,40717560.5733415
2024-06-25,0.377544,0.39768,0.3766,0.3917,21201462.101305038
2024-06-26,0.391714,0.39699,0.3825,0.3847,20965387.945697244
2024-06-27,0.384665,0.399,0.3774,0.3907,21774924.37366369
2024-06-28,0.390433,0.39773,0.3844,0.3851,21941031.171702
2024-06-29,0.38502,0.40477,0.382652,0.3834,13856340.374676527
2024-06-30,0.38347,0.39479,0.3779,0.3919,13027511.771654237
2024-07-01,0.391948,0.40885,0.3909,0.4027,20232615.545079123
2024-07-02,0.402809,0.42017,0.4024,0.417599,17850934.854024228
2024-07-03,0.417599,0.42348,0.3996,0.4065,25209894.83814306
2024-07-04,0.406585,0.41445,0.3614,0.362,31422105.93887334
2024-07-05,0.362188,0.3622,0.3171,0.35,82429278.130215
2024-07-06,0.349849,0.385,0.3467,0.3707,26512062.436473228
2024-07-07,0.370751,0.37206,0.3445,0.3466,16658476.38632387
2024-07-08,0.346535,0.38075,0.330513,0.3691,38804364.13039106
2024-07-09,0.369,0.38163,0.3626,0.3753,19375323.500118896
2024-07-10,0.375516,0.39158,0.371797,0.38958,19654342.695754156
2024-07-11,0.38855,0.4061,0.3845,0.3961,27438153.764937714
2024-07-12,0.3958,0.41853,0.3932,0.4164,29135835.69683467
2024-07-13,0.416668,0.44719,0.4117,0.4419,30000327.30129422
2024-07-14,0.441674,0.44652,0.4239,0.4318,18724363.82255068
2024-07-15,0.431863,0.44619,0.43118,0.4451,33908007.28747857
2024-07-16,0.445109,0.45365,0.4266,0.4382,30086374.991039317
2024-07-17,0.438301,0.45688,0.4355,0.436,26603890.589439753
2024-07-18,0.435926,0.45042,0.4198,0.4234,17773951.66906646
2024-07-19,0.423525,0.4434,0.414126,0.4392,19168473.634300943
2024-07-20,0.439076,0.44223,0.4276,0.4375,11819291.568175698
2024-07-21,0.437435,0.44952,0.4169,0.447,15908378.812455555
2024-07-22,0.446812,0.4512,0.4239,0.4263,25271108.667095505
2024-07-23,0.426308,0.43051,0.403,0.4102,22377773.865775947
2024-07-24,0.410044,0.42272,0.4037,0.4062,30029884.194582652
2024-07-25,0.406256,0.40903,0.3816,0.3946,30524859.163013544
2024-07-26,0.394704,0.42027,0.3944,0.4172,19973917.80979277
2024-07-27,0.417615,0.43038,0.4128,0.4173,21540290.83076755
2024-07-28,0.417339,0.42146,0.4045,0.4073,7360645.75898803
