date,open,high,low,close,volume
2024-07-13,0.5074,0.537,0.5055,0.5311,6656857.821598908
2024-07-14,0.5314,0.53583,0.518,0.5311,5052169.853549915
2024-07-15,0.5311,0.55023,0.5291,0.5488,10494626.853919253
2024-07-16,0.5489,0.55315,0.5197,0.5436,10512443.559625058
2024-07-17,0.5434,0.5612,0.5393,0.5395,9574301.35403755
2024-07-18,0.5395,0.55223,0.51,0.5165,10922082.691047532
2024-07-19,0.5165,0.53514,0.5061,0.5333,9187822.224971492
2024-07-20,0.5335,0.5428,0.5278,0.5416,4881459.912441184
2024-07-21,0.5416,0.54978,0.5221,0.5483,6300179.086010207
2024-07-22,0.5484,0.5525,0.5273,0.5309,6659339.275518637
2024-07-23,0.5306,0.55831,0.5195,0.5325,13797655.43134525
2024-07-24,0.5326,0.54068,0.5135,0.517,6836407.930378014
2024-07-25,0.5168,0.52,0.4762,0.4973,11276385.642874602
2024-07-26,0.4972,0.51615,0.4964,0.5147,5792332.854217675
2024-07-27,0.5147,0.52469,0.5082,0.5172,5097744.442987666
2024-07-28,0.5172,0.52122,0.5047,0.5087,3529667.636100443
2024-07-29,0.5087,0.52556,0.5085,0.51118,5940085.901587687
2024-07-30,0.5102,0.526,0.4996,0.5052,6577262.419346119
2024-07-31,0.5053,0.52077,0.491,0.4956,9375874.610315243
2024-08-01,0.4953,0.50571,0.4657,0.4914,16530469.2203638
2024-08-02,0.4912,0.49503,0.4562,0.46862,8021064.012742408
2024-08-03,0.4673,0.47387,0.4419,0.4545,8699967.536380146
2024-08-04,0.4545,0.45883,0.409,0.4213,10751245.293267677
2024-08-05,0.4214,0.42486,0.33521,0.3843,52820475.7137363
2024-08-06,0.3845,0.41838,0.3841,0.408,14370307.237166103
2024-08-07,0.4078,0.4174,0.3874,0.3921,10661042.184603797
2024-08-08,0.392,0.43343,0.3865,0.432,11084221.126531113
2024-08-09,0.432,0.43222,0.4139,0.4221,7379490.713197281
2024-08-10,0.4219,0.4322,0.4185,0.4264,3666596.2972535947
2024-08-11,0.426,0.438,0.4025,0.4032,5417215.794341826
2024-08-12,0.403,0.43324,0.4017,0.4263,9726516.411234295
2024-08-13,0.4264,0.4271,0.4113,0.4223,5605364.582485738
2024-08-14,0.4222,0.4256,0.4074,0.4239,6322681.64144186
2024-08-15,0.4239,0.432,0.3965,0.4014,11865435.037776753
2024-08-16,0.4013,0.4079,0.3923,0.4041,5043382.117688025
2024-08-17,0.4042,0.41106,0.4015,0.4106,2550329.027673667
2024-08-18,0.4105,0.41967,0.4073,0.4116,4105495.644764787
2024-08-19,0.4117,0.43089,0.4092,0.4301,6647273.010771695
2024-08-20,0.4303,0.46765,0.429,0.4615,12730091.476393977
2024-08-21,0.4615,0.53038,0.4563,0.5253,24882604.223685127
2024-08-22,0.5255,0.54,0.5158,0.5319,25073952.7480295
2024-08-23,0.5321,0.54563,0.5188,0.5381,14301580.325510342
2024-08-24,0.5385,0.58272,0.531,0.5712,15303709.486515317
