date,open,high,low,close,volume
2025-02-10,18.27549,19.1231,17.674,18.80453,1648245.4237230888
2025-02-11,18.80069,19.795,18.21491,18.647,1931045.5478393293
2025-02-12,18.643,19.523,17.648,19.198,2356292.000713631
2025-02-13,19.206,19.333,18.179,18.55922,1674212.6931501792
2025-02-14,18.55917,19.849,18.452,19.381,2085123.472793377
2025-02-15,19.385,19.661,18.7124,19.003,981253.0950517224
2025-02-16,18.995,19.27139,18.56,18.698,908095.89602203
2025-02-17,18.70458,19.788,18.364,19.113,1946113.92650207
2025-02-18,19.104,19.2,17.27165,17.86,2516382.398204497
2025-02-19,17.84878,18.218,17.43,17.978,1355459.5061174312
2025-02-20,17.981,18.48,17.823,18.289,1439638.630216061
2025-02-21,18.29142,19.06,17.11765,17.415,2089106.169835893
2025-02-22,17.417,18.031,17.298,17.75369,886717.1648127136
2025-02-23,17.755,18.133,17.423,17.6106,545977.6492826573
2025-02-24,17.61466,17.747,14.95774,15.25,2195999.803612447
2025-02-25,15.25,15.615,14.01129,15.294,4128075.5640915125
2025-02-26,15.29344,15.76,14.6,15.231,2378861.4991569617
2025-02-27,15.236,15.786,14.75,15.091,1472456.4583755361
2025-02-28,15.09589,15.205,13.436,14.804,3212159.760702492
2025-03-01,14.81374,15.172,14.216,14.751,1357907.05123165
2025-03-02,14.754,17.813,14.39,17.419,3824333.604745372
2025-03-03,17.415,17.501,14.359,14.443,3922873.520087693
2025-03-04,14.445,15.357,13.074,14.862,5029508.237285724
2025-03-05,14.859,16.623,14.62378,16.418,3696797.2338162344
2025-03-06,16.42,17.687,16.381,17.05634,4700301.27366877
2025-03-07,17.05632,17.545,15.732,15.932,5232786.013073078
2025-03-08,15.93,16.0623,15.105,15.256,1894524.187575039
2025-03-09,15.258,15.395,13.601,13.8,2692321.540084784
2025-03-10,13.79048,14.59,12.415,12.64833,4162129.9718912165
2025-03-11,12.647,13.684,11.842,13.133,4939752.413075648
2025-03-12,13.133,14.031,12.647,13.483,3401247.1326971827
2025-03-13,13.478,13.6,12.71,13.03961,2901537.3175161346
2025-03-14,13.04001,14.704,12.986,13.65061,5550114.172633227
2025-03-15,13.661,14.254,13.634,14.015,1593284.1487061514
2025-03-16,14.014,14.185,13.211,13.373,1761048.408361429
