date,open,high,low,close,volume
2024-11-18,5.833,6.1,5.774,6.0064,877760.9024771614
2024-11-19,5.825,5.857,5.6643,5.8028,481484.9075447868
2024-11-20,5.605,5.825,5.587,5.729,465544.6508302906
2024-11-21,5.728,5.968,5.4749,5.9391,3864974.641729753
2024-11-22,5.939,6.696,5.888,6.642,6992622.004912186
2024-11-23,6.621,9.466,6.5914,8.525,18126244.879530042
2024-11-24,8.7668,10.4872,7.91,8.8318,2852987.0
2024-11-25,8.836,9.372,8.097,8.227,6924525.128191816
2024-11-26,8.227,8.467,7.5331,8.064,5814470.626815072
2024-11-27,8.062,8.584,7.838,8.468,5478534.046142051
2024-11-28,8.468,8.754,8.005,8.6118,3437132.9166520904
2024-11-29,8.616,9.08,8.442,9.029,3589792.323508786
2024-11-30,9.026,9.2305,8.608,8.951,3130846.754095896
2024-12-01,8.951,9.399,8.703,9.295,2923875.766101063
2024-12-02,9.296,10.202,8.452,10.017,4982032.242208937
2024-12-03,10.0187,10.39,9.056,9.79,7292907.43867525
2024-12-04,9.8336,11.65,9.6991,10.51,228241.33437173034
2024-12-05,10.533,11.25,9.907,10.377,6070004.363318024
2024-12-06,10.378,10.899,10.02,10.69,3545252.6645550365
2024-12-07,10.688,10.937,10.315,10.601,3515588.9266960034
2024-12-08,10.6,10.821,10.201,10.401,2463161.7813979974
2024-12-09,10.403,10.405,7.5324,8.4854,6807812.629874328
2024-12-10,8.4816,8.73,7.589,8.395,7073027.041710703
2024-12-11,8.3961,9.28,8.032,9.0,5085529.80713509
2024-12-12,9.001,9.6787,8.9087,9.064,4827984.347303682
2024-12-13,9.0615,9.236,8.775,9.088,2902798.360883816
2024-12-14,9.0852,9.212,8.348,8.55,2743074.2236859384
2024-12-15,8.5545,9.295,8.366,9.027,2856068.157102359
2024-12-16,9.0205,9.197,8.5801,8.755,3282458.7597955386
2024-12-17,8.757,8.971,8.3759,8.4818,2331664.509476608
2024-12-18,8.4829,8.551,7.572,7.673,3779222.709985725
2024-12-19,7.6727,7.797,6.75,6.933,5209095.772355138
2024-12-20,7.028,7.3581,6.032,7.293,5810335.589229711
2024-12-21,7.285,7.8,6.832,6.969,3057727.8345370153
2024-12-22,6.971,7.2623,6.677,6.835,2237270.547332927
2024-12-23,6.834,7.5698,6.649,7.374,2608312.622544902
2024-12-24,7.372,7.642,7.143,7.546,1842998.9000371331
2024-12-25,7.5456,7.675,7.349,7.495,995600.1544556551
2024-12-26,7.497,7.585,6.87,6.925,1986987.6234462084
2024-12-27,6.9208,7.3038,6.803,6.9,1238985.3673929016
2024-12-28,6.8942,7.1954,6.784,7.099,757197.0408747977
2024-12-29,7.1,7.139,6.798,6.853,778312.8920756119
2024-12-30,6.855,7.1001,6.5242,6.69,1842911.5987157954
2024-12-31,6.629,6.9207,6.556,6.632,1324232.0741833167
2025-01-01,6.627,7.1445,6.509,7.037,1153519.0890431146
2025-01-02,7.0999,7.3673,7.0806,7.1881,41272.20634196009
2025-01-03,7.1697,8.0,7.128,7.748,2913748.3811259274
2025-01-04,7.751,7.879,7.6057,7.675,1355046.7375106583
2025-01-05,7.6758,7.732,7.46,7.666,896571.1872889515
2025-01-06,7.671,8.226,7.4754,7.773,2457299.485374831
2025-01-07,7.7763,7.8869,7.004,7.0103,2565783.420252619
2025-01-08,7.0116,7.135,6.422,6.758,3395692.3744669715
2025-01-09,6.757,6.8514,6.452,6.558,2098662.9354914767
2025-01-10,6.5584,6.816,6.482,6.731,1542475.0052972652
2025-01-11,6.731,6.8828,6.5829,6.738,847815.752593867
2025-01-12,6.7393,6.8202,6.535,6.628,731095.01344013
2025-01-13,6.63,6.804,5.992,6.3921,2756376.0230212836
2025-01-14,6.395,6.6927,6.364,6.664,2035274.5472697134
2025-01-15,6.6638,7.196,6.554,7.163,2362603.057943851
2025-01-16,7.165,7.389,6.8296,7.15,2644528.309572279
2025-01-17,7.1529,7.609,7.152,7.508,2612608.5512918895
2025-01-18,7.5081,7.59,6.834,7.0336,2920276.4179292875
2025-01-19,7.036,7.23,6.096,6.239,5334431.59054652
