date,open,high,low,close,volume
2025-01-01,190.0,195.65,188.56,194.43,15606.821053460024
2025-01-02,194.87,210.43,193.59,207.91,30687.660144420028
2025-01-03,208.1,219.86,205.43,217.93,963043.825212107
2025-01-04,217.72,218.12,213.52,216.64,492173.27912573755
2025-01-05,216.64,219.0,211.47,213.35,498091.58369177283
2025-01-06,213.35,223.22,211.5,218.34,857652.0607154539
2025-01-07,218.33,219.23,201.75,202.13,1066697.9346355698
2025-01-08,202.16,203.32,188.25,197.42,1483261.790659949
2025-01-09,197.48,199.3,182.01,185.06,1254867.1338012896
2025-01-10,185.06,193.39,183.46,187.63,1129859.2839670377
2025-01-11,187.62,192.01,184.0,188.03,823565.4325543434
2025-01-12,188.03,190.99,185.07,188.4,465370.19883633516
2025-01-13,188.4,192.0,168.74,183.02,1622124.2403993919
2025-01-14,182.78,190.41,181.77,187.49,883823.2262691029
2025-01-15,187.53,206.06,185.76,205.9,1644624.177508197
2025-01-16,206.0,217.07,198.17,211.08,1751469.9894602294
2025-01-17,211.06,222.0,209.82,219.56,1777969.867504358
2025-01-18,219.6,270.33,217.33,261.51,6958002.142944873
2025-01-19,261.9,296.0,236.96,252.34,8005398.136179392
2025-01-20,252.33,273.29,229.19,241.65,5534948.932127832
2025-01-21,241.91,260.24,230.0,250.32,2850183.684949484
2025-01-22,250.48,272.0,248.36,257.23,2892384.8592707235
2025-01-23,254.91,258.45,241.98,253.03,2805285.500560344
2025-01-24,253.17,270.02,247.23,253.37,2152881.135948274
2025-01-25,253.35,260.85,246.25,256.36,1389139.8650371938
2025-01-26,256.31,260.06,240.1,240.39,1252170.121159304
2025-01-27,240.36,242.75,220.82,234.87,3366139.7488379073
2025-01-28,234.98,244.14,224.93,226.89,1838896.112753543
2025-01-29,228.88,238.44,221.11,227.92,1852324.0948270948
2025-01-30,228.0,244.8,226.79,238.32,1592593.9163711127
2025-01-31,238.53,241.85,225.48,231.69,1292849.3334530182
2025-02-01,231.69,234.18,212.67,212.94,1152024.1411235214
2025-02-02,212.96,218.87,192.2,203.45,2860423.197491554
2025-02-03,203.49,218.97,175.08,216.4093,4499679.135154998
2025-02-04,216.48,220.14,202.08,206.7,2292143.695560962
2025-02-05,206.71,209.48,195.12,195.94,246965.5968120783
2025-02-06,196.12,205.77,187.33,189.54,1668652.0116321018
2025-02-07,189.59,203.62,188.15,192.06,1492160.338364391
2025-02-08,192.16,201.02,189.72,199.41,885523.3006199279
2025-02-09,199.41,207.43,193.41,200.42,1709823.695202367
2025-02-10,200.54,209.2,195.95,200.58,1092277.4737582507
2025-02-11,200.53,206.32,195.06,197.93,1010282.3687828748
2025-02-12,197.94,198.85,188.42,196.8,1425783.0983506283
2025-02-13,196.82,198.49,188.93,194.29,1062946.6846341956
2025-02-14,194.31,205.37,194.17,199.43,1387263.93460818
2025-02-15,199.42,200.37,192.63,194.53,669343.0937348861
2025-02-16,194.42,196.25,186.0,188.29,858296.0413903454
2025-02-17,188.32,189.85,174.6,177.52,1807849.7914756746
2025-02-18,177.52,179.37,160.78,169.2,2777219.4051522743
2025-02-19,169.21,174.56,163.67,168.89,1521545.146193976
2025-02-20,168.93,176.82,167.64,176.05,1121021.5804515118
2025-02-21,176.05,180.71,166.99,168.82,1408679.3758850482
2025-02-22,168.82,174.87,167.98,172.08,551114.3340431178
2025-02-23,172.09,173.26,166.21,167.95,543244.624699709
2025-02-24,167.99,169.86,137.68,141.79,3021891.2350232913
2025-02-25,141.79,147.29,131.79,144.16,3425511.5512157227
2025-02-26,144.13,145.54,129.71,135.12,2699248.9655968617
2025-02-27,135.15,143.22,134.52,137.54,1822159.5739159263
2025-02-28,137.55,149.22,125.36,148.09,3037349.9908870608
2025-03-01,148.09,151.39,138.49,143.59,1293305.4207985837
2025-03-02,143.63,181.47,139.98,178.72,4892526.187274219
2025-03-03,178.78,180.21,139.01,142.05,4050553.1052946285
2025-03-04,142.0,147.31,130.49,144.78,3459366.9925920465
2025-03-05,144.75,150.05,140.18,146.31,2125783.3273577015
2025-03-06,146.31,153.23,142.42,143.29,1800684.3579322346
2025-03-07,143.29,151.24,135.02,139.33,2392060.0044380785
2025-03-08,139.34,141.41,135.22,136.95,685574.5389449644
2025-03-09,136.96,140.4,124.7,126.45,1622074.7203341485
2025-03-10,126.45,131.85,115.4,118.23,2788082.3063180237
2025-03-11,118.63,128.65,112.0,125.34,2725172.187422815
2025-03-12,125.34,131.67,121.2,126.6,1776532.4759362512
2025-03-13,126.6,129.08,120.69,123.3,1262986.5130415007
2025-03-14,123.31,136.36,122.92,133.55,1596325.25026263
2025-03-15,133.52,136.88,132.45,135.91,692754.7518770027
2025-03-16,135.87,137.04,125.17,126.1,1187811.7810181598
2025-03-17,126.11,130.86,125.53,128.03,1198033.5573155093
2025-03-18,128.02,128.37,121.69,125.29,1193832.629896538
2025-03-19,125.32,136.29,124.19,135.39,1689551.8132732173
2025-03-20,135.42,136.25,126.59,127.5,1282048.3492586901
2025-03-21,127.47,130.26,124.81,128.42,1067269.6911247289
2025-03-22,128.42,132.05,127.76,128.47,544202.2298435433
2025-03-23,128.49,134.23,128.2,132.85,735673.1690662663
2025-03-24,132.84,145.2,132.06,141.0,2189150.379860061
